Record,Concept,XPath,Content
100557.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"PHILLIPINES, LUZON, TAAL VOLCANO"
100557.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100557.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100557.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100557.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100557.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100557.xml,Spatial Extent,/resource/geoLocations/geoLocation,"14.015786 121.002258 14.015786 121.002258"
100557.xml,Spatial Extent,/resource/geoLocations/geoLocation,"PHILLIPINES, LUZON, TAAL VOLCANO"
100557.xml,Resource Language,/resource/language,"eng"
100557.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100557.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100557.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100557.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100557.xml,Keyword,/resource/subjects/subject,"Other"
100558.xml,Resource Title,/resource/titles/title,"Regional variations in volatile composition: Isotopic evidence for carbonate recycling in the Central American Volcanic Arc"
100558.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-10-15"
100558.xml,Abstract,/resource/descriptions/description,"This data set contains geochemical and isotopic gas analyses of hydrothermal gases from fumaroles and hot springs from Everman volcano, Socorro Island, Mexico."
100558.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100558.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100558.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100558.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100558.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100558.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100558.xml,First Name,/resource/creators/creator/creatorName,"Taran, Yuri A."
100558.xml,First Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100558.xml,First Name,/resource/creators/creator/creatorName,"Cienfuegos, E."
100558.xml,First Name,/resource/creators/creator/creatorName,"Morales, Pedro"
100558.xml,Middle Name,/resource/creators/creator/creatorName,"Taran, Yuri A."
100558.xml,Middle Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100558.xml,Middle Name,/resource/creators/creator/creatorName,"Cienfuegos, E."
100558.xml,Middle Name,/resource/creators/creator/creatorName,"Morales, Pedro"
100558.xml,Last Name,/resource/creators/creator/creatorName,"Taran, Yuri A."
100558.xml,Last Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100558.xml,Last Name,/resource/creators/creator/creatorName,"Cienfuegos, E."
100558.xml,Last Name,/resource/creators/creator/creatorName,"Morales, Pedro"
100558.xml,Publication Date,/resource/publicationYear,"2015"
100558.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100558.xml,Resource Version,/resource/version,"1.0"
100558.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100558"
100558.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=893"
100558.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1016/S0009-2541(02)00061-X"
100558.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Mexico, Socorro Island, Everman Volcano"
100558.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100558.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100558.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100558.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100558.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100558.xml,Spatial Extent,/resource/geoLocations/geoLocation,"18.793056 -110.975278 18.793056 -110.975278"
100558.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Mexico, Socorro Island, Everman Volcano"
100558.xml,Resource Language,/resource/language,"eng"
100558.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100558.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100558.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100558.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100559.xml,Resource Title,/resource/titles/title,"The effects of volatile recycling, degassing and crustal contamination on the helium and carbon geochemistry of hydrothermal fluids from the Southern Volcanic Zone of Chile"
100559.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-10-15"
100559.xml,Abstract,/resource/descriptions/description,"This data set contains geochemical analyses of hydrothermal gases from fumaroles, hot springs, and geothermal wells in the Central Southern Volcanic Zone (CSVZ) of Chile."
100559.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100559.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100559.xml,Theme Keyword,/resource/subjects/subject,"Other"
100559.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100559.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100559.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100559.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100559.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100559.xml,First Name,/resource/creators/creator/creatorName,"Ray, Mary C."
100559.xml,First Name,/resource/creators/creator/creatorName,"Hilton, David R."
100559.xml,First Name,/resource/creators/creator/creatorName,"Muñoz, Jorge"
100559.xml,First Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100559.xml,First Name,/resource/creators/creator/creatorName,"Shaw, Alison M."
100559.xml,Middle Name,/resource/creators/creator/creatorName,"Ray, Mary C."
100559.xml,Middle Name,/resource/creators/creator/creatorName,"Hilton, David R."
100559.xml,Middle Name,/resource/creators/creator/creatorName,"Muñoz, Jorge"
100559.xml,Middle Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100559.xml,Middle Name,/resource/creators/creator/creatorName,"Shaw, Alison M."
100559.xml,Last Name,/resource/creators/creator/creatorName,"Ray, Mary C."
100559.xml,Last Name,/resource/creators/creator/creatorName,"Hilton, David R."
100559.xml,Last Name,/resource/creators/creator/creatorName,"Muñoz, Jorge"
100559.xml,Last Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100559.xml,Last Name,/resource/creators/creator/creatorName,"Shaw, Alison M."
100559.xml,Publication Date,/resource/publicationYear,"2015"
100559.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100559.xml,Resource Version,/resource/version,"1.0"
100559.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100559"
100559.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=894"
100559.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1016/j.chemgeo.2008.12.026"
100559.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"CHILE, CENTRAL SOUTHERN VOLCANIC ZONE (CSVZ)"
100559.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100559.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100559.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100559.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100559.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100559.xml,Spatial Extent,/resource/geoLocations/geoLocation,"-39.806 -71.6903 -35.0976 -70.0656"
100559.xml,Spatial Extent,/resource/geoLocations/geoLocation,"CHILE, CENTRAL SOUTHERN VOLCANIC ZONE (CSVZ)"
100559.xml,Resource Language,/resource/language,"eng"
100559.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100559.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100559.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100559.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100559.xml,Keyword,/resource/subjects/subject,"Other"
100560.xml,Resource Title,/resource/titles/title,"Chemical evolution of thermal waters and changes in the hydrothermal system of Papandayan volcano (West Java, Indonesia) after the November 2002 eruption"
100560.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-10-15"
100560.xml,Abstract,/resource/descriptions/description,"This dataset contains geochemical and isotopic analyses of volcanic gases from Papandayan volcano (West Java, Indonesia) after the November 2002 eruption."
100560.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100560.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100560.xml,Theme Keyword,/resource/subjects/subject,"Other"
100560.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100560.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100560.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100560.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100560.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100560.xml,First Name,/resource/creators/creator/creatorName,"Mazot, Agnes"
100560.xml,First Name,/resource/creators/creator/creatorName,"Bernard, Alain"
100560.xml,First Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100560.xml,First Name,/resource/creators/creator/creatorName,"Inguaggiato, Salvatore"
100560.xml,First Name,/resource/creators/creator/creatorName,"Sutawidjaja, Igan S."
100560.xml,Middle Name,/resource/creators/creator/creatorName,"Mazot, Agnes"
100560.xml,Middle Name,/resource/creators/creator/creatorName,"Bernard, Alain"
100560.xml,Middle Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100560.xml,Middle Name,/resource/creators/creator/creatorName,"Inguaggiato, Salvatore"
100560.xml,Middle Name,/resource/creators/creator/creatorName,"Sutawidjaja, Igan S."
100560.xml,Last Name,/resource/creators/creator/creatorName,"Mazot, Agnes"
100560.xml,Last Name,/resource/creators/creator/creatorName,"Bernard, Alain"
100560.xml,Last Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100560.xml,Last Name,/resource/creators/creator/creatorName,"Inguaggiato, Salvatore"
100560.xml,Last Name,/resource/creators/creator/creatorName,"Sutawidjaja, Igan S."
100560.xml,Publication Date,/resource/publicationYear,"2015"
100560.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100560.xml,Resource Version,/resource/version,"1.0"
100560.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100560"
100560.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=895"
100560.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1016/j.jvolgeores.2008.06.022"
100560.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"INDONESIA, WEST JAVA, PAPANDAYAN VOLCANO"
100560.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100560.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100560.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100560.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100560.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100560.xml,Spatial Extent,/resource/geoLocations/geoLocation,"-6.4667 108.2167 -6.4667 108.2167"
100560.xml,Spatial Extent,/resource/geoLocations/geoLocation,"INDONESIA, WEST JAVA, PAPANDAYAN VOLCANO"
100560.xml,Resource Language,/resource/language,"eng"
100560.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100560.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100560.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100560.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100560.xml,Keyword,/resource/subjects/subject,"Other"
100561.xml,Resource Title,/resource/titles/title,"Massive and prolonged deep carbon emissions associated with continental rifting"
100561.xml,Resource Creation/Revision Date,/resource/dates/date,"2016-04-15"
100561.xml,Abstract,/resource/descriptions/description,"A summary of diffuse CO2 Flux measurements, C isotope analyses and gas from soil emission analyses taken in the East Africa Rift System (EARS) in June-July 2014. Measurements were made along fault zones, hanging walls and footwalls in Kenya and Tanzania."
100561.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100561.xml,Theme Keyword,/resource/subjects/subject,"Other"
100561.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100561.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100561.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100561.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100561.xml,First Name,/resource/creators/creator/creatorName,"Lee, Hyunwoo"
100561.xml,First Name,/resource/creators/creator/creatorName,"Muirhead, James D."
100561.xml,First Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100561.xml,First Name,/resource/creators/creator/creatorName,"Ebinger, Cynthia J."
100561.xml,First Name,/resource/creators/creator/creatorName,"Kattenhorn, Simon A."
100561.xml,First Name,/resource/creators/creator/creatorName,"Sharp, Zachary D."
100561.xml,First Name,/resource/creators/creator/creatorName,"Kianji, Gladys"
100561.xml,Middle Name,/resource/creators/creator/creatorName,"Lee, Hyunwoo"
100561.xml,Middle Name,/resource/creators/creator/creatorName,"Muirhead, James D."
