Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition,DocumentLocation
ECL,DCITE,100520.xml,Middle Name,"Stockli, Daniel F.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100520.xml,Last Name,"Stockli, Daniel F.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100520.xml,First Name,"Walker, J. Douglas",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100520.xml,Middle Name,"Walker, J. Douglas",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100520.xml,Last Name,"Walker, J. Douglas",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100520.xml,Resource Title,"Beaver Dam Mountains-Tule Springs Hills-Mormon Mountains Thermochronology - 2015-01-22",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100520.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100520.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
ECL,DCITE,100520.xml,Theme Keyword,"Other",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100520.xml,Keyword,"Other",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100520.xml,Resource Creation/Revision Date,"2015-03-01",/resource/dates/date,"/dcite:resource/dcite:dates/dcite:date",/resource/dates[1]/date[1]
ECL,DCITE,100520.xml,Resource Language,"eng",/resource/language,"/dcite:resource/dcite:language",/resource/language[1]
ECL,DCITE,100520.xml,Unknown,"Dataset",/resource/resourceType/@resourceTypeGeneral,Undefined,/resource/resourceType[1]/@resourceTypeGeneral
ECL,DCITE,100520.xml,Resource Identifier,"http://www.earthchem.org/library/browse/view?id=840",/resource/alternateIdentifiers/alternateIdentifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/alternateIdentifiers[1]/alternateIdentifier[1]
ECL,DCITE,100520.xml,Resource Format,"application/zip",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100520.xml,Distribution Format,"application/zip",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100520.xml,Resource Version,"1.0",/resource/version,"/dcite:resource/dcite:version",/resource/version[1]
ECL,DCITE,100520.xml,Unknown,"Editor",/resource/contributors/contributor/@contributorType,Undefined,/resource/contributors[1]/contributor[1]/@contributorType
ECL,DCITE,100520.xml,Contributor Name,"EarthChem Library (ECL)",/resource/contributors/contributor/contributorName,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:contributorName",/resource/contributors[1]/contributor[1]/contributorName[1]
ECL,DCITE,100520.xml,Responsible Party Identifier,"10.17616/R3V644",/resource/contributors/contributor/nameIdentifier,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:nameIdentifier",/resource/contributors[1]/contributor[1]/nameIdentifier[1]
ECL,DCITE,100520.xml,Rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]",/resource/rightsList/rights,"/dcite:resource/dcite:rightsList/dcite:rights",/resource/rightsList[1]/rights[1]
ECL,DCITE,100520.xml,Abstract,"This dataset contains apatite and zircon (U-Th)/He data from the Beaver Dam Mountains, Tule Springs Hills, and Mormon Mountains of southwestern Utah and southeastern Nevada. The region is host to three major low-angle structures, the Castle Cliffs, Tule Springs, and Mormon Peak detachments, whose origin and role in regional extension are vigorously debated. We analyzed 36 samples collected from Precambrian basement gneisses and Paleozoic to Jurassic siltstones and sandstones exposed in the footwalls of these detachments. Samples from the Beaver Dam and Mormon mountains were collected earlier by Stockli (1999); samples from the Tule Springs Hills were collected during the course of this study.",/resource/descriptions/description,"/dcite:resource/dcite:descriptions/dcite:description[@descriptionType='Abstract']",/resource/descriptions[1]/description[1]
ECL,DCITE,100520.xml,Unknown,"extension, Basin and Range, low-angle normal fault, detachment fault, (U-Th)/He, thermochronology",/resource/descriptions/description,Undefined,/resource/descriptions[1]/description[2]
ECL,DCITE,100520.xml,Unknown,"Other",/resource/descriptions/description/@descriptionType,Undefined,/resource/descriptions[1]/description[2]/@descriptionType
ECL,DCITE,100520.xml,Spatial Extent,"36.916151 -114.563448 37.244919 -113.778249",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[1]
ECL,DCITE,100520.xml,Spatial Extent,"Basin and Range, Mormon Mountains, Beaver Dam Mountains, Tule Springs Hills",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[2]
ECL,DCITE,100521.xml,Unknown,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd",/resource/@xsi:schemaLocation,Undefined,/resource/@xsi:schemaLocation
ECL,DCITE,100521.xml,Resource Identifier,"10.1594/IEDA/100521",/resource/identifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/identifier[1]
ECL,DCITE,100521.xml,First Name,"Gaschnig, Richard M.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100521.xml,Middle Name,"Gaschnig, Richard M.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100521.xml,Last Name,"Gaschnig, Richard M.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100521.xml,Unknown,"1881",/resource/creators/creator/nameIdentifier,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]
ECL,DCITE,100521.xml,Unknown,"GeoPass",/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]/@nameIdentifierScheme
ECL,DCITE,100521.xml,First Name,"Rudnick, Roberta",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100521.xml,Middle Name,"Rudnick, Roberta",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100521.xml,Last Name,"Rudnick, Roberta",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100521.xml,First Name,"McDonough, Bill",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100521.xml,Middle Name,"McDonough, Bill",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100521.xml,Last Name,"McDonough, Bill",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100521.xml,First Name,"Kaufman, Alan",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100521.xml,Middle Name,"Kaufman, Alan",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100521.xml,Last Name,"Kaufman, Alan",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100521.xml,First Name,"Hu, Zhaochu",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100521.xml,Middle Name,"Hu, Zhaochu",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100521.xml,Last Name,"Hu, Zhaochu",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100521.xml,First Name,"Gao, Shan",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[6]/creatorName[1]
ECL,DCITE,100521.xml,Middle Name,"Gao, Shan",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[6]/creatorName[1]
ECL,DCITE,100521.xml,Last Name,"Gao, Shan",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[6]/creatorName[1]
ECL,DCITE,100521.xml,Resource Title,"Major and selected trace elements for ancient glacial diamictites",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100521.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100521.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
ECL,DCITE,100521.xml,Theme Keyword,"Chemistry:Rock",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100521.xml,Keyword,"Chemistry:Rock",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100521.xml,Resource Creation/Revision Date,"2015-02-15",/resource/dates/date,"/dcite:resource/dcite:dates/dcite:date",/resource/dates[1]/date[1]
ECL,DCITE,100521.xml,Resource Language,"eng",/resource/language,"/dcite:resource/dcite:language",/resource/language[1]
ECL,DCITE,100521.xml,Unknown,"Dataset",/resource/resourceType/@resourceTypeGeneral,Undefined,/resource/resourceType[1]/@resourceTypeGeneral
ECL,DCITE,100521.xml,Resource Identifier,"http://www.earthchem.org/library/browse/view?id=845",/resource/alternateIdentifiers/alternateIdentifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/alternateIdentifiers[1]/alternateIdentifier[1]
ECL,DCITE,100521.xml,Resource Format,"application/vnd.ms-excel",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100521.xml,Distribution Format,"application/vnd.ms-excel",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100521.xml,Resource Version,"1.0",/resource/version,"/dcite:resource/dcite:version",/resource/version[1]
ECL,DCITE,100521.xml,Unknown,"Editor",/resource/contributors/contributor/@contributorType,Undefined,/resource/contributors[1]/contributor[1]/@contributorType
ECL,DCITE,100521.xml,Contributor Name,"EarthChem Library (ECL)",/resource/contributors/contributor/contributorName,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:contributorName",/resource/contributors[1]/contributor[1]/contributorName[1]
ECL,DCITE,100521.xml,Responsible Party Identifier,"10.17616/R3V644",/resource/contributors/contributor/nameIdentifier,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:nameIdentifier",/resource/contributors[1]/contributor[1]/nameIdentifier[1]
ECL,DCITE,100521.xml,Rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]",/resource/rightsList/rights,"/dcite:resource/dcite:rightsList/dcite:rights",/resource/rightsList[1]/rights[1]
ECL,DCITE,100521.xml,Related Resource Identifier,"10.1016/j.epsl.2014.10.002",/resource/relatedIdentifiers/relatedIdentifier,"/dcite:resource/dcite:relatedIdentifiers/dcite:relatedIdentifier",/resource/relatedIdentifiers[1]/relatedIdentifier[1]
ECL,DCITE,100521.xml,Abstract,"These data are whole-rock major and trace element measurements for ancient glacial diamictites from the Paleozoic, Neoproterozoic, Paleoproterozoic, and Mesoarchean. They show systematic changes in transition metals that can be attributable to two affects: 1) gradual evolution of the average composition of the upper continental crust towards a more evolved composition; and 2) loss of redox sensitive elements from the continental crust and transfer to the oceans due to increasing levels of oxidative weathering as atmospheric oxygen levels rose.",/resource/descriptions/description,"/dcite:resource/dcite:descriptions/dcite:description[@descriptionType='Abstract']",/resource/descriptions[1]/description[1]
ECL,DCITE,100521.xml,Unknown,"continental crust, oxidative weathering, redox",/resource/descriptions/description,Undefined,/resource/descriptions[1]/description[2]
ECL,DCITE,100521.xml,Unknown,"Other",/resource/descriptions/description/@descriptionType,Undefined,/resource/descriptions[1]/description[2]/@descriptionType
ECL,DCITE,100521.xml,Spatial Extent,"-33.8404 -112.35724 46.877 111.069283333",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[1]
ECL,DCITE,100522.xml,Unknown,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd",/resource/@xsi:schemaLocation,Undefined,/resource/@xsi:schemaLocation
ECL,DCITE,100522.xml,Resource Identifier,"10.1594/IEDA/100522",/resource/identifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/identifier[1]
ECL,DCITE,100522.xml,First Name,"Maguffin, Scott C.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100522.xml,Middle Name,"Maguffin, Scott C.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100522.xml,Last Name,"Maguffin, Scott C.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100522.xml,Unknown,"1856",/resource/creators/creator/nameIdentifier,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]
ECL,DCITE,100522.xml,Unknown,"GeoPass",/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]/@nameIdentifierScheme
ECL,DCITE,100522.xml,First Name,"Jin, Qusheng",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100522.xml,Middle Name,"Jin, Qusheng",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100522.xml,Last Name,"Jin, Qusheng",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100522.xml,First Name,"Kirk, Matthew F.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100522.xml,Middle Name,"Kirk, Matthew F.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
